entry,type
Apr 14 08:38:34 ip-10-77-20-248 sshd[28479]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=46.30.160.83,failed_login
Apr 14 08:38:46 ip-10-77-20-248 sshd[28479]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 14 08:38:46 ip-10-77-20-248 sshd[28479]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=46.30.160.83,failed_login
Apr 15 01:56:19 ip-10-77-20-248 sshd[29097]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.178.245.106  user=root,failed_login
Apr 15 01:56:32 ip-10-77-20-248 sshd[29097]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 15 01:56:32 ip-10-77-20-248 sshd[29097]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.178.245.106  user=root,failed_login
Apr 15 04:23:43 ip-10-77-20-248 sshd[29500]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=181.211.173.182  user=root,failed_login
Apr 15 04:23:56 ip-10-77-20-248 sshd[29500]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 15 04:23:56 ip-10-77-20-248 sshd[29500]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=181.211.173.182  user=root,failed_login
Apr 15 23:19:18 ip-10-77-20-248 sshd[30302]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=122.144.136.83  user=root,failed_login
Apr 15 23:19:30 ip-10-77-20-248 sshd[30302]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 15 23:19:30 ip-10-77-20-248 sshd[30302]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=122.144.136.83  user=root,failed_login
Apr 16 03:45:23 ip-10-77-20-248 sshd[30440]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=1.189.205.173  user=root,failed_login
Apr 16 03:45:36 ip-10-77-20-248 sshd[30440]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 16 03:45:36 ip-10-77-20-248 sshd[30440]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=1.189.205.173  user=root,failed_login
Apr 16 06:15:08 ip-10-77-20-248 sshd[30503]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=181.23.26.185  user=root,failed_login
Apr 16 06:15:21 ip-10-77-20-248 sshd[30503]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 16 06:15:21 ip-10-77-20-248 sshd[30503]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=181.23.26.185  user=root,failed_login
Apr 16 16:19:03 ip-10-77-20-248 sshd[31317]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.27.216.125  user=root,failed_login
Apr 16 16:19:15 ip-10-77-20-248 sshd[31317]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 16 16:19:15 ip-10-77-20-248 sshd[31317]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.27.216.125  user=root,failed_login
Apr 16 20:18:35 ip-10-77-20-248 sshd[31433]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=179.208.151.103  user=root,failed_login
Apr 16 20:18:48 ip-10-77-20-248 sshd[31433]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 16 20:18:48 ip-10-77-20-248 sshd[31433]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=179.208.151.103  user=root,failed_login
Apr 16 21:17:12 ip-10-77-20-248 sshd[31519]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=119.193.140.203  user=root,failed_login
Apr 16 21:17:26 ip-10-77-20-248 sshd[31519]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 16 21:17:26 ip-10-77-20-248 sshd[31519]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=119.193.140.203  user=root,failed_login
Apr 16 22:09:18 ip-10-77-20-248 sshd[31543]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=182.243.85.75  user=root,failed_login
Apr 16 22:09:30 ip-10-77-20-248 sshd[31543]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 16 22:09:30 ip-10-77-20-248 sshd[31543]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=182.243.85.75  user=root,failed_login
Apr 16 22:50:06 ip-10-77-20-248 sshd[31570]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=61.174.116.31  user=root,failed_login
Apr 16 22:50:19 ip-10-77-20-248 sshd[31570]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 16 22:50:19 ip-10-77-20-248 sshd[31570]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=61.174.116.31  user=root,failed_login
Apr 17 14:13:42 ip-10-77-20-248 sshd[32475]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=111.40.166.130,failed_login
Apr 17 14:13:57 ip-10-77-20-248 sshd[32475]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 17 14:13:57 ip-10-77-20-248 sshd[32475]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=111.40.166.130,failed_login
Apr 17 20:11:03 ip-10-77-20-248 sshd[32748]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=186.129.147.223  user=root,failed_login
Apr 17 20:11:17 ip-10-77-20-248 sshd[32748]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 17 20:11:17 ip-10-77-20-248 sshd[32748]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=186.129.147.223  user=root,failed_login
Apr 17 20:53:32 ip-10-77-20-248 sshd[32764]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=37.78.105.176  user=root,failed_login
Apr 17 20:53:45 ip-10-77-20-248 sshd[32764]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 17 20:53:45 ip-10-77-20-248 sshd[32764]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=37.78.105.176  user=root,failed_login
Apr 18 03:12:35 ip-10-77-20-248 sshd[1173]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=58.100.135.31  user=root,failed_login
Apr 18 03:12:47 ip-10-77-20-248 sshd[1173]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 18 03:12:47 ip-10-77-20-248 sshd[1173]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=58.100.135.31  user=root,failed_login
Apr 18 15:00:52 ip-10-77-20-248 sshd[1721]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=221.194.44.190  user=root,failed_login
Apr 18 15:01:04 ip-10-77-20-248 sshd[1721]: PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=221.194.44.190  user=root,failed_login
Apr 18 15:03:48 ip-10-77-20-248 sshd[1723]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=221.194.44.190  user=root,failed_login
Apr 18 15:04:02 ip-10-77-20-248 sshd[1723]: PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=221.194.44.190  user=root,failed_login
Apr 18 15:06:45 ip-10-77-20-248 sshd[1725]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=221.194.44.190  user=root,failed_login
Apr 18 15:06:56 ip-10-77-20-248 sshd[1725]: PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=221.194.44.190  user=root,failed_login
Apr 18 18:47:28 ip-10-77-20-248 sshd[1828]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=178.161.33.80  user=root,failed_login
Apr 18 18:47:39 ip-10-77-20-248 sshd[1828]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 18 18:47:39 ip-10-77-20-248 sshd[1828]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=178.161.33.80  user=root,failed_login
Apr 19 04:37:47 ip-10-77-20-248 sshd[2441]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=179.38.76.250,failed_login
Apr 19 04:38:01 ip-10-77-20-248 sshd[2441]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 19 04:38:01 ip-10-77-20-248 sshd[2441]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=179.38.76.250,failed_login
Apr 19 10:12:18 ip-10-77-20-248 sshd[2798]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=186.47.222.98  user=root,failed_login
Apr 19 10:12:30 ip-10-77-20-248 sshd[2798]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 19 10:12:30 ip-10-77-20-248 sshd[2798]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=186.47.222.98  user=root,failed_login
Apr 19 17:12:39 ip-10-77-20-248 sshd[3010]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.178.81.113  user=root,failed_login
Apr 19 17:12:40 ip-10-77-20-248 sshd[3012]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.178.81.113,failed_login
Apr 19 17:12:42 ip-10-77-20-248 sshd[3014]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.178.81.113  user=root,failed_login
Apr 19 17:12:46 ip-10-77-20-248 sshd[3016]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.178.81.113  user=root,failed_login
Apr 19 17:12:52 ip-10-77-20-248 sshd[3010]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 19 17:12:52 ip-10-77-20-248 sshd[3010]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.178.81.113  user=root,failed_login
Apr 19 17:12:54 ip-10-77-20-248 sshd[3012]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 19 17:12:54 ip-10-77-20-248 sshd[3012]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.178.81.113,failed_login
Apr 19 17:12:54 ip-10-77-20-248 sshd[3018]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.178.81.113,failed_login
Apr 19 17:12:56 ip-10-77-20-248 sshd[3014]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 19 17:12:56 ip-10-77-20-248 sshd[3014]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.178.81.113  user=root,failed_login
Apr 19 17:13:00 ip-10-77-20-248 sshd[3016]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 19 17:13:00 ip-10-77-20-248 sshd[3016]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.178.81.113  user=root,failed_login
Apr 19 17:13:08 ip-10-77-20-248 sshd[3018]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 19 17:13:08 ip-10-77-20-248 sshd[3018]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.178.81.113,failed_login
Apr 19 17:13:10 ip-10-77-20-248 sshd[3020]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.178.81.113  user=root,failed_login
Apr 19 17:13:24 ip-10-77-20-248 sshd[3020]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 19 17:13:24 ip-10-77-20-248 sshd[3020]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=201.178.81.113  user=root,failed_login
Apr 20 03:06:37 ip-10-77-20-248 sshd[3356]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=68.182.39.76  user=root,failed_login
Apr 20 03:06:50 ip-10-77-20-248 sshd[3356]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 20 03:06:50 ip-10-77-20-248 sshd[3356]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=68.182.39.76  user=root,failed_login
Apr 20 13:50:49 ip-10-77-20-248 sshd[3806]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=122.5.240.60  user=root,failed_login
Apr 20 13:51:02 ip-10-77-20-248 sshd[3806]: Disconnecting: Too many authentication failures [preauth],failed_login
Apr 20 13:51:02 ip-10-77-20-248 sshd[3806]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=122.5.240.60  user=root,failed_login
Mar 27 13:09:37 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/curl -L -O https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-5.2.2-amd64.deb,privilege_escalation
Mar 27 13:09:37 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:09:38 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:10:08 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/apt-key add -,privilege_escalation
Mar 27 13:10:08 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:10:09 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:10:14 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/apt-get install apt-transport-https,privilege_escalation
Mar 27 13:10:14 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:10:14 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:10:18 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/tee -a /etc/apt/sources.list.d/elastic-5.x.list,privilege_escalation
Mar 27 13:10:18 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:10:18 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:10:24 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/apt-get update,privilege_escalation
Mar 27 13:10:24 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:10:28 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:10:28 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/apt-get install filebeat,privilege_escalation
Mar 27 13:10:28 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:10:33 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:10:53 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/update-rc.d filebeat defaults 95 10,privilege_escalation
Mar 27 13:10:53 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:10:53 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:11:31 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/apt-get update,privilege_escalation
Mar 27 13:11:31 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:11:33 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:11:34 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/apt-get update,privilege_escalation
Mar 27 13:11:34 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:11:35 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:11:35 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/apt-get install packetbeat,privilege_escalation
Mar 27 13:11:35 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:11:39 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:23:11 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/sbin/update-rc.d packetbeat defaults 95 10,privilege_escalation
Mar 27 13:23:11 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:23:11 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:25:20 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/packetbeat/packetbeat.yml,privilege_escalation
Mar 27 13:25:20 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:28:00 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:28:22 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/packetbeat/packetbeat.yml,privilege_escalation
Mar 27 13:28:22 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:41:35 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:41:39 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/packetbeat/packetbeat.yml,privilege_escalation
Mar 27 13:41:39 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:41:49 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:42:46 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/packetbeat/packetbeat.yml,privilege_escalation
Mar 27 13:42:46 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:42:57 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:43:06 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/packetbeat/packetbeat.yml,privilege_escalation
Mar 27 13:43:06 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:43:09 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:43:14 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/hostname,privilege_escalation
Mar 27 13:43:14 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:43:18 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:43:21 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/hosts,privilege_escalation
Mar 27 13:43:21 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:43:29 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:43:33 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/bin/hostname ip-10-77-20-248,privilege_escalation
Mar 27 13:43:33 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:43:33 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:44:05 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/hostnamectl ip-10-77-20-248,privilege_escalation
Mar 27 13:44:05 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:44:05 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:44:16 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/hostnamectl set-hostname ip-10-77-20-248,privilege_escalation
Mar 27 13:44:16 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:44:16 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 13:44:29 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service packetbeat start,privilege_escalation
Mar 27 13:44:29 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 13:44:29 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 15:49:20 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/dpkg -i filebeat-5.3.0-amd64.deb,privilege_escalation
Mar 27 15:49:20 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 15:49:21 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:02:57 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml,privilege_escalation
Mar 27 16:02:57 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:03:19 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:04:18 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml,privilege_escalation
Mar 27 16:04:18 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:04:29 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:05:03 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=./filebeat -e -setup -modules=system -c /etc/filebeat/filebeat.yml,privilege_escalation
Mar 27 16:05:03 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:05:03 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:10:32 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml,privilege_escalation
Mar 27 16:10:32 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:10:46 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:11:05 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml,privilege_escalation
Mar 27 16:11:05 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:12:10 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:12:19 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml,privilege_escalation
Mar 27 16:12:19 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:12:42 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:12:46 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml,privilege_escalation
Mar 27 16:12:46 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:13:46 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:14:29 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml,privilege_escalation
Mar 27 16:14:29 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:14:38 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:14:39 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml,privilege_escalation
Mar 27 16:14:39 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:14:52 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:16:19 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml,privilege_escalation
